y1(0.5),k1,k2
3.861481016308175238e-03,1.410000000000000000e+03,1.279000000000000000e+03
3.908919285072051317e-03,1.376000000000000000e+03,1.276000000000000000e+03
4.566252563742178618e-03,1.268000000000000000e+03,1.010000000000000000e+03
3.984529816377520815e-03,1.151000000000000000e+03,1.487000000000000000e+03
4.499833452453432317e-03,1.295000000000000000e+03,1.021000000000000000e+03
4.376485564633405406e-03,1.101000000000000000e+03,1.261000000000000000e+03
3.639581496358708281e-03,1.384000000000000000e+03,1.475000000000000000e+03
4.317067462274293450e-03,1.103000000000000000e+03,1.298000000000000000e+03
3.796247312631366531e-03,1.465000000000000000e+03,1.279000000000000000e+03
4.150927614097018464e-03,1.199000000000000000e+03,1.290000000000000000e+03
4.006484297883083912e-03,1.334000000000000000e+03,1.249000000000000000e+03
4.475358479960121587e-03,1.186000000000000000e+03,1.113000000000000000e+03
3.889139743594778858e-03,1.237000000000000000e+03,1.441000000000000000e+03
4.412407681959201050e-03,1.349000000000000000e+03,1.026000000000000000e+03
4.233128558634530192e-03,1.478000000000000000e+03,1.035000000000000000e+03
4.278260758569398144e-03,1.388000000000000000e+03,1.063000000000000000e+03
4.639252557941878422e-03,1.080000000000000000e+03,1.133000000000000000e+03
3.791294630190778208e-03,1.472000000000000000e+03,1.277000000000000000e+03
3.848390405047578521e-03,1.405000000000000000e+03,1.292000000000000000e+03
4.075071235381821227e-03,1.129000000000000000e+03,1.444000000000000000e+03
4.192002277832262633e-03,1.299000000000000000e+03,1.168000000000000000e+03
3.951792859341335916e-03,1.197000000000000000e+03,1.444000000000000000e+03
4.074080060743511672e-03,1.226000000000000000e+03,1.312000000000000000e+03
3.882322573175146351e-03,1.354000000000000000e+03,1.314000000000000000e+03
4.826000915599699785e-03,1.042000000000000000e+03,1.081000000000000000e+03
4.413392050587171961e-03,1.350000000000000000e+03,1.025000000000000000e+03
5.022882185339186054e-03,1.034000000000000000e+03,1.002000000000000000e+03
3.638690176894378465e-03,1.418000000000000000e+03,1.439000000000000000e+03
4.556648116707539414e-03,1.080000000000000000e+03,1.178000000000000000e+03
4.369184455883078598e-03,1.249000000000000000e+03,1.114000000000000000e+03
3.825153943608425745e-03,1.269000000000000000e+03,1.453000000000000000e+03
4.454373456887168042e-03,1.221000000000000000e+03,1.094000000000000000e+03
3.964931741543959581e-03,1.423000000000000000e+03,1.204000000000000000e+03
4.584064897906098973e-03,1.165000000000000000e+03,1.078000000000000000e+03
4.533356935257334790e-03,1.038000000000000000e+03,1.247000000000000000e+03
4.470489781536293381e-03,1.100000000000000000e+03,1.204000000000000000e+03
4.278380844633095266e-03,1.146000000000000000e+03,1.268000000000000000e+03
3.650043114067504525e-03,1.375000000000000000e+03,1.476000000000000000e+03
4.579366589500922548e-03,1.213000000000000000e+03,1.042000000000000000e+03
4.813961773773075409e-03,1.014000000000000000e+03,1.119000000000000000e+03
4.794250578095437740e-03,1.065000000000000000e+03,1.072000000000000000e+03
4.214263624563410748e-03,1.343000000000000000e+03,1.123000000000000000e+03
4.309666037725618827e-03,1.458000000000000000e+03,1.012000000000000000e+03
4.885898066207801024e-03,1.080000000000000000e+03,1.017000000000000000e+03
3.948440862843421821e-03,1.269000000000000000e+03,1.354000000000000000e+03
3.761386244311788491e-03,1.471000000000000000e+03,1.298000000000000000e+03
3.994426769131035476e-03,1.451000000000000000e+03,1.168000000000000000e+03
3.959995894197518122e-03,1.170000000000000000e+03,1.478000000000000000e+03
3.674373285389265480e-03,1.434000000000000000e+03,1.394000000000000000e+03
4.304574782361891665e-03,1.473000000000000000e+03,1.007000000000000000e+03
4.400953830653992621e-03,1.110000000000000000e+03,1.234000000000000000e+03
4.382040752637427448e-03,1.141000000000000000e+03,1.209000000000000000e+03
4.208390248680357777e-03,1.336000000000000000e+03,1.131000000000000000e+03
4.868579933357211446e-03,1.059000000000000000e+03,1.044000000000000000e+03
4.327102545515452460e-03,1.431000000000000000e+03,1.018000000000000000e+03
4.047596029904614902e-03,1.260000000000000000e+03,1.293000000000000000e+03
3.998233658111136242e-03,1.465000000000000000e+03,1.157000000000000000e+03
4.247408713037988288e-03,1.326000000000000000e+03,1.118000000000000000e+03
4.394337789222920419e-03,1.292000000000000000e+03,1.070000000000000000e+03
4.084318795116321718e-03,1.123000000000000000e+03,1.446000000000000000e+03
4.228118988733168583e-03,1.213000000000000000e+03,1.225000000000000000e+03
4.377458507950436790e-03,1.099000000000000000e+03,1.263000000000000000e+03
3.870646620265373941e-03,1.346000000000000000e+03,1.330000000000000000e+03
4.026596157586767762e-03,1.497000000000000000e+03,1.123000000000000000e+03
4.086319299868918474e-03,1.441000000000000000e+03,1.125000000000000000e+03
3.766451414514145318e-03,1.400000000000000000e+03,1.355000000000000000e+03
3.992450813543943836e-03,1.258000000000000000e+03,1.334000000000000000e+03
4.167470958542014367e-03,1.280000000000000000e+03,1.198000000000000000e+03
4.241476441322797851e-03,1.224000000000000000e+03,1.206000000000000000e+03
4.107720999579796139e-03,1.291000000000000000e+03,1.224000000000000000e+03
3.827524549433077711e-03,1.342000000000000000e+03,1.366000000000000000e+03
4.330382231347477441e-03,1.051000000000000000e+03,1.368000000000000000e+03
4.685376492194674551e-03,1.100000000000000000e+03,1.089000000000000000e+03
4.033490810761012832e-03,1.383000000000000000e+03,1.193000000000000000e+03
4.510310063352826471e-03,1.280000000000000000e+03,1.026000000000000000e+03
3.749299917505899589e-03,1.487000000000000000e+03,1.294000000000000000e+03
4.408454972290509408e-03,1.267000000000000000e+03,1.081000000000000000e+03
4.681281094527363178e-03,1.120000000000000000e+03,1.072000000000000000e+03
3.838430522558543192e-03,1.497000000000000000e+03,1.229000000000000000e+03
3.786508004765272439e-03,1.467000000000000000e+03,1.284000000000000000e+03
4.240067244044012570e-03,1.367000000000000000e+03,1.094000000000000000e+03
4.075429625478658655e-03,1.290000000000000000e+03,1.245000000000000000e+03
4.278791235345209137e-03,1.405000000000000000e+03,1.053000000000000000e+03
3.770844235014702769e-03,1.385000000000000000e+03,1.366000000000000000e+03
4.253640776699028382e-03,1.030000000000000000e+03,1.470000000000000000e+03
4.156542607874191136e-03,1.333000000000000000e+03,1.161000000000000000e+03
4.234795774880498707e-03,1.269000000000000000e+03,1.169000000000000000e+03
4.570600200314720724e-03,1.028000000000000000e+03,1.238000000000000000e+03
4.433318797874869800e-03,1.322000000000000000e+03,1.033000000000000000e+03
4.436229212342747419e-03,1.153000000000000000e+03,1.165000000000000000e+03
3.683719816213721840e-03,1.338000000000000000e+03,1.490000000000000000e+03
4.033302222444939966e-03,1.119000000000000000e+03,1.498000000000000000e+03
3.988653129971824092e-03,1.215000000000000000e+03,1.389000000000000000e+03
3.589090851414795079e-03,1.420000000000000000e+03,1.480000000000000000e+03
3.558770473919616387e-03,1.460000000000000000e+03,1.465000000000000000e+03
4.558204594969300985e-03,1.071000000000000000e+03,1.188000000000000000e+03
4.101139711183898404e-03,1.471000000000000000e+03,1.100000000000000000e+03
4.109004089367644663e-03,1.440000000000000000e+03,1.114000000000000000e+03
4.410836909871244764e-03,1.398000000000000000e+03,1.000000000000000000e+03
4.422949109354538250e-03,1.142000000000000000e+03,1.184000000000000000e+03
3.703368794326241352e-03,1.316000000000000000e+03,1.500000000000000000e+03
4.692143077207725638e-03,1.107000000000000000e+03,1.079000000000000000e+03
3.819141337935515797e-03,1.473000000000000000e+03,1.258000000000000000e+03
3.844003704644496314e-03,1.301000000000000000e+03,1.398000000000000000e+03
3.701329241254201242e-03,1.339000000000000000e+03,1.473000000000000000e+03
3.548986239203630929e-03,1.485000000000000000e+03,1.449000000000000000e+03
4.099316044344948270e-03,1.215000000000000000e+03,1.307000000000000000e+03
4.421296296296296433e-03,1.260000000000000000e+03,1.080000000000000000e+03
3.722551863301762267e-03,1.464000000000000000e+03,1.331000000000000000e+03
4.903215548286912230e-03,1.026000000000000000e+03,1.062000000000000000e+03
4.174961503589752834e-03,1.081000000000000000e+03,1.441000000000000000e+03
3.800456144069881258e-03,1.417000000000000000e+03,1.315000000000000000e+03
4.269591078275387572e-03,1.231000000000000000e+03,1.183000000000000000e+03
3.661120512517576902e-03,1.442000000000000000e+03,1.397000000000000000e+03
4.483166788156323426e-03,1.002000000000000000e+03,1.339000000000000000e+03
4.589204063321463030e-03,1.079000000000000000e+03,1.161000000000000000e+03
4.428510273972602503e-03,1.344000000000000000e+03,1.022000000000000000e+03
4.269251383090353659e-03,1.142000000000000000e+03,1.279000000000000000e+03
3.787605452136931072e-03,1.372000000000000000e+03,1.366000000000000000e+03
4.146120932180807038e-03,1.258000000000000000e+03,1.231000000000000000e+03
3.755246784299352738e-03,1.345000000000000000e+03,1.420000000000000000e+03
4.331755493221131105e-03,1.395000000000000000e+03,1.035000000000000000e+03
3.748821535952708700e-03,1.302000000000000000e+03,1.477000000000000000e+03
4.626333656644034988e-03,1.200000000000000000e+03,1.031000000000000000e+03
3.953606139927258283e-03,1.364000000000000000e+03,1.257000000000000000e+03
3.948330006061753425e-03,1.495000000000000000e+03,1.166000000000000000e+03
4.518224801814906509e-03,1.234000000000000000e+03,1.054000000000000000e+03
3.932875259844039253e-03,1.293000000000000000e+03,1.339000000000000000e+03
4.026086898063482855e-03,1.157000000000000000e+03,1.441000000000000000e+03
3.996691542288557074e-03,1.250000000000000000e+03,1.340000000000000000e+03
4.116247484233973193e-03,1.396000000000000000e+03,1.138000000000000000e+03
4.960683523124727150e-03,1.063000000000000000e+03,1.001000000000000000e+03
4.710948181224280766e-03,1.151000000000000000e+03,1.032000000000000000e+03
3.784765691319298079e-03,1.263000000000000000e+03,1.497000000000000000e+03
4.589738206151849388e-03,1.229000000000000000e+03,1.026000000000000000e+03
3.886371922978379932e-03,1.365000000000000000e+03,1.301000000000000000e+03
3.923482434221380044e-03,1.329000000000000000e+03,1.309000000000000000e+03
3.557334865127400377e-03,1.487000000000000000e+03,1.440000000000000000e+03
4.081912051613582372e-03,1.427000000000000000e+03,1.136000000000000000e+03
3.812561318806155421e-03,1.263000000000000000e+03,1.472000000000000000e+03
3.601442836292270949e-03,1.481000000000000000e+03,1.409000000000000000e+03
4.453810091289292852e-03,1.202000000000000000e+03,1.110000000000000000e+03
4.243284317110788094e-03,1.469000000000000000e+03,1.035000000000000000e+03
3.879660643749332973e-03,1.479000000000000000e+03,1.216000000000000000e+03
3.643278210196348836e-03,1.390000000000000000e+03,1.465000000000000000e+03
4.011310869066219732e-03,1.387000000000000000e+03,1.203000000000000000e+03
4.682719507202143250e-03,1.203000000000000000e+03,1.005000000000000000e+03
4.462048838663129971e-03,1.111000000000000000e+03,1.196000000000000000e+03
4.109841237819034793e-03,1.341000000000000000e+03,1.181000000000000000e+03
4.716021825396824602e-03,1.029000000000000000e+03,1.152000000000000000e+03
3.829916982044581121e-03,1.354000000000000000e+03,1.352000000000000000e+03
4.064124926818339645e-03,1.301000000000000000e+03,1.242000000000000000e+03
4.366870602416393805e-03,1.410000000000000000e+03,1.012000000000000000e+03
4.707976452605565874e-03,1.138000000000000000e+03,1.044000000000000000e+03
4.395069337067615718e-03,1.135000000000000000e+03,1.208000000000000000e+03
4.012965100834880658e-03,1.238000000000000000e+03,1.342000000000000000e+03
4.097163527328342471e-03,1.212000000000000000e+03,1.312000000000000000e+03
4.617455036290104078e-03,1.001000000000000000e+03,1.249000000000000000e+03
3.673458346318063308e-03,1.364000000000000000e+03,1.468000000000000000e+03
4.372126436781608762e-03,1.400000000000000000e+03,1.015000000000000000e+03
4.365894997479720721e-03,1.139000000000000000e+03,1.221000000000000000e+03
4.178435803919277811e-03,1.115000000000000000e+03,1.382000000000000000e+03
4.531829148891531288e-03,1.185000000000000000e+03,1.086000000000000000e+03
4.261481511092524328e-03,1.254000000000000000e+03,1.167000000000000000e+03
4.210414988580728560e-03,1.329000000000000000e+03,1.135000000000000000e+03
3.977993693488337049e-03,1.498000000000000000e+03,1.148000000000000000e+03
4.005572686590270527e-03,1.254000000000000000e+03,1.329000000000000000e+03
4.268958509714083221e-03,1.475000000000000000e+03,1.021000000000000000e+03
4.399971406786122932e-03,1.075000000000000000e+03,1.281000000000000000e+03
4.600798752503393492e-03,1.195000000000000000e+03,1.046000000000000000e+03
4.179247511082043523e-03,1.386000000000000000e+03,1.112000000000000000e+03
3.751314175573857053e-03,1.456000000000000000e+03,1.317000000000000000e+03
3.931410948984589461e-03,1.339000000000000000e+03,1.294000000000000000e+03
4.187382098039751574e-03,1.389000000000000000e+03,1.106000000000000000e+03
4.401415891800507241e-03,1.029000000000000000e+03,1.352000000000000000e+03
3.838162130523851273e-03,1.340000000000000000e+03,1.360000000000000000e+03
4.007941693470746213e-03,1.167000000000000000e+03,1.441000000000000000e+03
3.594649850264915875e-03,1.447000000000000000e+03,1.447000000000000000e+03
4.261242211584973655e-03,1.348000000000000000e+03,1.096000000000000000e+03
4.164298373297780145e-03,1.117000000000000000e+03,1.390000000000000000e+03
4.194222363913360438e-03,1.439000000000000000e+03,1.073000000000000000e+03
4.087187225802548472e-03,1.437000000000000000e+03,1.127000000000000000e+03
4.380570409982174375e-03,1.232000000000000000e+03,1.122000000000000000e+03
3.846497929647709878e-03,1.332000000000000000e+03,1.362000000000000000e+03
3.663408139892093077e-03,1.398000000000000000e+03,1.439000000000000000e+03
4.085190821012356019e-03,1.362000000000000000e+03,1.179000000000000000e+03
4.588838319890075831e-03,1.258000000000000000e+03,1.007000000000000000e+03
3.651895074383641228e-03,1.360000000000000000e+03,1.492000000000000000e+03
4.123898179247548201e-03,1.156000000000000000e+03,1.364000000000000000e+03
4.308650784228280212e-03,1.478000000000000000e+03,1.003000000000000000e+03
3.905810985940927869e-03,1.358000000000000000e+03,1.294000000000000000e+03
4.170509430048743339e-03,1.057000000000000000e+03,1.490000000000000000e+03
4.163690678317825793e-03,1.141000000000000000e+03,1.355000000000000000e+03
4.496360895779500516e-03,1.161000000000000000e+03,1.125000000000000000e+03
4.848522298357048343e-03,1.053000000000000000e+03,1.059000000000000000e+03
4.482704118497109376e-03,1.038000000000000000e+03,1.280000000000000000e+03
4.349979438813112061e-03,1.119000000000000000e+03,1.255000000000000000e+03
4.502599200316924864e-03,1.164000000000000000e+03,1.119000000000000000e+03
3.774593543306530539e-03,1.370000000000000000e+03,1.378000000000000000e+03
4.307969215491558659e-03,1.007000000000000000e+03,1.470000000000000000e+03
3.638525433695972023e-03,1.425000000000000000e+03,1.432000000000000000e+03
3.948634899721856391e-03,1.242000000000000000e+03,1.386000000000000000e+03
4.249071241749107809e-03,1.348000000000000000e+03,1.102000000000000000e+03
4.015696443972898398e-03,1.183000000000000000e+03,1.411000000000000000e+03
4.239885265700482977e-03,1.035000000000000000e+03,1.472000000000000000e+03
4.903064746350576340e-03,1.027000000000000000e+03,1.061000000000000000e+03
4.056715435977205526e-03,1.156000000000000000e+03,1.417000000000000000e+03
4.132001893007795912e-03,1.330000000000000000e+03,1.177000000000000000e+03
4.305608784521403401e-03,1.130000000000000000e+03,1.270000000000000000e+03
4.392168964908914168e-03,1.112000000000000000e+03,1.237000000000000000e+03
3.943599406129869207e-03,1.404000000000000000e+03,1.231000000000000000e+03
4.185772354536759256e-03,1.128000000000000000e+03,1.357000000000000000e+03
4.846523070877097744e-03,1.007000000000000000e+03,1.111000000000000000e+03
3.744258287209071071e-03,1.450000000000000000e+03,1.327000000000000000e+03
3.827627214803177094e-03,1.340000000000000000e+03,1.368000000000000000e+03
4.675874533604620562e-03,1.169000000000000000e+03,1.033000000000000000e+03
4.663942978942904952e-03,1.083000000000000000e+03,1.117000000000000000e+03
3.599029387930053215e-03,1.491000000000000000e+03,1.402000000000000000e+03
4.277775403831274130e-03,1.238000000000000000e+03,1.172000000000000000e+03
4.714467789528702796e-03,1.123000000000000000e+03,1.054000000000000000e+03
4.366870602416393805e-03,1.012000000000000000e+03,1.410000000000000000e+03
3.993761366745529964e-03,1.251000000000000000e+03,1.341000000000000000e+03
4.206468503623476789e-03,1.160000000000000000e+03,1.299000000000000000e+03
3.737633802451856887e-03,1.350000000000000000e+03,1.429000000000000000e+03
3.988176459997536984e-03,1.392000000000000000e+03,1.213000000000000000e+03
4.063468354264525469e-03,1.394000000000000000e+03,1.168000000000000000e+03
4.292613354088696542e-03,1.308000000000000000e+03,1.108000000000000000e+03
3.567959248144053370e-03,1.456000000000000000e+03,1.461000000000000000e+03
3.933737100482274061e-03,1.245000000000000000e+03,1.394000000000000000e+03
3.550340439781226112e-03,1.488000000000000000e+03,1.445000000000000000e+03
3.697591429631257292e-03,1.462000000000000000e+03,1.351000000000000000e+03
4.043573054703515114e-03,1.445000000000000000e+03,1.145000000000000000e+03
4.255199101817466224e-03,1.481000000000000000e+03,1.024000000000000000e+03
4.697129250469699209e-03,1.048000000000000000e+03,1.139000000000000000e+03
3.653097194513931553e-03,1.471000000000000000e+03,1.377000000000000000e+03
3.812267876546814125e-03,1.326000000000000000e+03,1.395000000000000000e+03
4.124160622767459976e-03,1.266000000000000000e+03,1.237000000000000000e+03
3.709659308872480243e-03,1.406000000000000000e+03,1.393000000000000000e+03
4.129047614480837146e-03,1.205000000000000000e+03,1.298000000000000000e+03
4.666957853164868837e-03,1.148000000000000000e+03,1.054000000000000000e+03
4.097271194195561961e-03,1.235000000000000000e+03,1.286000000000000000e+03
3.792474062524437556e-03,1.479000000000000000e+03,1.271000000000000000e+03
4.464800779773627284e-03,1.040000000000000000e+03,1.289000000000000000e+03
4.760142118863048936e-03,1.032000000000000000e+03,1.125000000000000000e+03
4.184593007434498670e-03,1.130000000000000000e+03,1.355000000000000000e+03
3.727260994505455019e-03,1.399000000000000000e+03,1.386000000000000000e+03
3.926004167722822909e-03,1.371000000000000000e+03,1.269000000000000000e+03
4.464367568766526399e-03,1.234000000000000000e+03,1.079000000000000000e+03
4.419590317656412609e-03,1.291000000000000000e+03,1.059000000000000000e+03
3.846497929647709878e-03,1.362000000000000000e+03,1.332000000000000000e+03
3.931604650055705447e-03,1.387000000000000000e+03,1.252000000000000000e+03
3.852083043717789007e-03,1.414000000000000000e+03,1.282000000000000000e+03
4.159570317529534371e-03,1.433000000000000000e+03,1.093000000000000000e+03
4.469339834168173028e-03,1.289000000000000000e+03,1.038000000000000000e+03
3.970889959233473918e-03,1.351000000000000000e+03,1.257000000000000000e+03
3.919241037376049695e-03,1.330000000000000000e+03,1.311000000000000000e+03
4.625124496355652315e-03,1.036000000000000000e+03,1.194000000000000000e+03
4.187875681844839028e-03,1.271000000000000000e+03,1.194000000000000000e+03
4.171854297643259012e-03,1.186000000000000000e+03,1.291000000000000000e+03
3.625154336740894507e-03,1.459000000000000000e+03,1.410000000000000000e+03
4.397004315137440812e-03,1.253000000000000000e+03,1.097000000000000000e+03
4.319301125703564961e-03,1.312000000000000000e+03,1.092000000000000000e+03
3.861655773420479432e-03,1.360000000000000000e+03,1.323000000000000000e+03
4.996431708388229982e-03,1.012000000000000000e+03,1.035000000000000000e+03
3.673182687709230371e-03,1.435000000000000000e+03,1.394000000000000000e+03
3.937327823691460539e-03,1.200000000000000000e+03,1.452000000000000000e+03
4.108359276414716432e-03,1.362000000000000000e+03,1.166000000000000000e+03
4.337046570088911625e-03,1.202000000000000000e+03,1.172000000000000000e+03
3.751391727022574275e-03,1.301000000000000000e+03,1.476000000000000000e+03
3.594939879759519261e-03,1.400000000000000000e+03,1.497000000000000000e+03
4.228306792654947140e-03,1.107000000000000000e+03,1.356000000000000000e+03
4.037392432450018394e-03,1.240000000000000000e+03,1.322000000000000000e+03
4.429122754144672672e-03,1.325000000000000000e+03,1.033000000000000000e+03
4.002622069451788889e-03,1.302000000000000000e+03,1.281000000000000000e+03
4.380023711920263442e-03,1.001000000000000000e+03,1.421000000000000000e+03
3.770676650393631896e-03,1.430000000000000000e+03,1.325000000000000000e+03
4.263703223192976018e-03,1.248000000000000000e+03,1.171000000000000000e+03
4.453360222071389880e-03,1.070000000000000000e+03,1.253000000000000000e+03
3.681625429608449511e-03,1.462000000000000000e+03,1.363000000000000000e+03
3.564470969246148323e-03,1.499000000000000000e+03,1.423000000000000000e+03
4.060027370371725383e-03,1.140000000000000000e+03,1.439000000000000000e+03
4.620806619843658911e-03,1.153000000000000000e+03,1.071000000000000000e+03
4.639641681017553018e-03,1.003000000000000000e+03,1.232000000000000000e+03
4.162746936620260671e-03,1.207000000000000000e+03,1.273000000000000000e+03
4.409493738059859329e-03,1.029000000000000000e+03,1.346000000000000000e+03
3.866976089078165250e-03,1.445000000000000000e+03,1.248000000000000000e+03
3.757158590308370353e-03,1.400000000000000000e+03,1.362000000000000000e+03
3.986845946356502857e-03,1.187000000000000000e+03,1.429000000000000000e+03
4.030686074225400470e-03,1.246000000000000000e+03,1.320000000000000000e+03
3.775998181750714767e-03,1.365000000000000000e+03,1.382000000000000000e+03
3.995557172298226309e-03,1.381000000000000000e+03,1.217000000000000000e+03
4.200612737024804304e-03,1.054000000000000000e+03,1.469000000000000000e+03
3.788492235961746744e-03,1.495000000000000000e+03,1.262000000000000000e+03
4.237298256684555141e-03,1.443000000000000000e+03,1.051000000000000000e+03
4.135746934525067614e-03,1.321000000000000000e+03,1.182000000000000000e+03
3.635577158229395811e-03,1.450000000000000000e+03,1.410000000000000000e+03
4.135164753783223540e-03,1.445000000000000000e+03,1.098000000000000000e+03
4.021862675733396501e-03,1.339000000000000000e+03,1.235000000000000000e+03
4.312426396668102291e-03,1.055000000000000000e+03,1.375000000000000000e+03
4.187772551155755779e-03,1.217000000000000000e+03,1.246000000000000000e+03
3.518056582080972272e-03,1.476000000000000000e+03,1.485000000000000000e+03
4.467485653444977153e-03,1.236000000000000000e+03,1.076000000000000000e+03
3.848593004932909095e-03,1.412000000000000000e+03,1.286000000000000000e+03
4.572531789482366105e-03,1.107000000000000000e+03,1.139000000000000000e+03
4.015453532235939774e-03,1.152000000000000000e+03,1.458000000000000000e+03
4.108046140027419961e-03,1.232000000000000000e+03,1.282000000000000000e+03
4.292801241085486379e-03,1.180000000000000000e+03,1.220000000000000000e+03
4.320050328225581021e-03,1.447000000000000000e+03,1.013000000000000000e+03
4.368609792382872718e-03,1.108000000000000000e+03,1.257000000000000000e+03
4.325218679091071168e-03,1.123000000000000000e+03,1.266000000000000000e+03
3.857860692171820576e-03,1.321000000000000000e+03,1.365000000000000000e+03
4.446517180946696519e-03,1.359000000000000000e+03,1.006000000000000000e+03
4.529151273680554271e-03,1.033000000000000000e+03,1.257000000000000000e+03
4.095090023381963047e-03,1.209000000000000000e+03,1.317000000000000000e+03
4.358993556608449678e-03,1.129000000000000000e+03,1.237000000000000000e+03
3.959924368684204776e-03,1.284000000000000000e+03,1.329000000000000000e+03
5.036088240442612197e-03,1.021000000000000000e+03,1.009000000000000000e+03
3.930579177339680284e-03,1.371000000000000000e+03,1.266000000000000000e+03
4.429962536859712897e-03,1.381000000000000000e+03,1.001000000000000000e+03
3.985365602742921808e-03,1.313000000000000000e+03,1.282000000000000000e+03
4.397569025864681534e-03,1.369000000000000000e+03,1.021000000000000000e+03
4.361755668573850074e-03,1.089000000000000000e+03,1.287000000000000000e+03
3.777055243238146721e-03,1.478000000000000000e+03,1.282000000000000000e+03
4.391847130847953071e-03,1.024000000000000000e+03,1.368000000000000000e+03
4.156141587163919397e-03,1.153000000000000000e+03,1.344000000000000000e+03
3.580650474848911819e-03,1.416000000000000000e+03,1.492000000000000000e+03
4.248621989403184550e-03,1.109000000000000000e+03,1.338000000000000000e+03
4.250032713376554819e-03,1.492000000000000000e+03,1.021000000000000000e+03
4.083206154040709690e-03,1.442000000000000000e+03,1.126000000000000000e+03
4.129058510662132059e-03,1.233000000000000000e+03,1.267000000000000000e+03
3.866537735163798079e-03,1.412000000000000000e+03,1.274000000000000000e+03
3.811035278818296086e-03,1.311000000000000000e+03,1.413000000000000000e+03
4.262398295234405207e-03,1.392000000000000000e+03,1.068000000000000000e+03
4.088801676089658631e-03,1.304000000000000000e+03,1.224000000000000000e+03
4.527696675324741765e-03,1.049000000000000000e+03,1.235000000000000000e+03
3.933186668514412204e-03,1.353000000000000000e+03,1.280000000000000000e+03
4.741208207536620929e-03,1.084000000000000000e+03,1.078000000000000000e+03
4.377497177104143142e-03,1.191000000000000000e+03,1.160000000000000000e+03
4.124585747323748948e-03,1.232000000000000000e+03,1.271000000000000000e+03
4.429844540853217737e-03,1.383000000000000000e+03,1.000000000000000000e+03
4.044910956497465085e-03,1.177000000000000000e+03,1.396000000000000000e+03
4.735171335815125532e-03,1.074000000000000000e+03,1.091000000000000000e+03
4.493423789683632583e-03,1.144000000000000000e+03,1.143000000000000000e+03
4.207921559251190380e-03,1.298000000000000000e+03,1.160000000000000000e+03
4.835630693263454072e-03,1.035000000000000000e+03,1.084000000000000000e+03
4.548014796502512780e-03,1.063000000000000000e+03,1.204000000000000000e+03
4.188821405571313203e-03,1.113000000000000000e+03,1.377000000000000000e+03
3.834944360729626578e-03,1.238000000000000000e+03,1.487000000000000000e+03
4.325906952325550905e-03,1.018000000000000000e+03,1.432000000000000000e+03
4.544039795545819910e-03,1.100000000000000000e+03,1.162000000000000000e+03
4.663821436601462735e-03,1.116000000000000000e+03,1.084000000000000000e+03
3.910310058982942837e-03,1.394000000000000000e+03,1.260000000000000000e+03
3.715851236518808928e-03,1.398000000000000000e+03,1.396000000000000000e+03
4.281811566095436970e-03,1.432000000000000000e+03,1.037000000000000000e+03
4.245278377241201717e-03,1.230000000000000000e+03,1.198000000000000000e+03
3.648849308451385109e-03,1.445000000000000000e+03,1.404000000000000000e+03
4.809626436781608283e-03,1.015000000000000000e+03,1.120000000000000000e+03
4.006984388838603570e-03,1.421000000000000000e+03,1.181000000000000000e+03
3.967643100952587300e-03,1.294000000000000000e+03,1.313000000000000000e+03
4.646137608668071510e-03,1.231000000000000000e+03,1.001000000000000000e+03
4.813872995691177367e-03,1.089000000000000000e+03,1.040000000000000000e+03
4.844111519854642743e-03,1.059000000000000000e+03,1.055000000000000000e+03
3.783885449025823754e-03,1.468000000000000000e+03,1.285000000000000000e+03
4.252436477806055201e-03,1.261000000000000000e+03,1.166000000000000000e+03
4.185629644148551078e-03,1.235000000000000000e+03,1.229000000000000000e+03
4.076055260009799584e-03,1.212000000000000000e+03,1.327000000000000000e+03
4.146490742656961173e-03,1.339000000000000000e+03,1.162000000000000000e+03
4.103333867665763697e-03,1.355000000000000000e+03,1.174000000000000000e+03
3.733750224134839684e-03,1.430000000000000000e+03,1.352000000000000000e+03
4.445319229112833399e-03,1.152000000000000000e+03,1.161000000000000000e+03
4.519856846440903526e-03,1.133000000000000000e+03,1.140000000000000000e+03
4.726712101298737728e-03,1.145000000000000000e+03,1.030000000000000000e+03
4.637257567518578670e-03,1.226000000000000000e+03,1.008000000000000000e+03
4.488066979856326043e-03,1.111000000000000000e+03,1.181000000000000000e+03
4.269393124011047758e-03,1.362000000000000000e+03,1.083000000000000000e+03
4.193872614974563859e-03,1.495000000000000000e+03,1.044000000000000000e+03
4.148564147469576031e-03,1.365000000000000000e+03,1.142000000000000000e+03
3.672283716527602587e-03,1.371000000000000000e+03,1.461000000000000000e+03
4.301366474136686553e-03,1.006000000000000000e+03,1.478000000000000000e+03
3.719375926191501123e-03,1.468000000000000000e+03,1.330000000000000000e+03
3.718480736201015217e-03,1.351000000000000000e+03,1.444000000000000000e+03
4.285991953333623261e-03,1.163000000000000000e+03,1.243000000000000000e+03
3.975867326121238637e-03,1.336000000000000000e+03,1.267000000000000000e+03
4.338551160400447651e-03,1.224000000000000000e+03,1.151000000000000000e+03
4.382554615372704493e-03,1.339000000000000000e+03,1.045000000000000000e+03
3.750689499548691234e-03,1.352000000000000000e+03,1.416000000000000000e+03
4.360174085470770733e-03,1.121000000000000000e+03,1.246000000000000000e+03
4.793223242183065370e-03,1.017000000000000000e+03,1.126000000000000000e+03
