y1(0.5),k1,k2
4.168517558394820022e-02,1.288000000000000000e+03,1.192000000000000000e+03
3.781479428751974986e-02,1.341000000000000000e+03,1.399000000000000000e+03
4.058121740836662800e-02,1.349000000000000000e+03,1.205000000000000000e+03
4.289196867321867085e-02,1.184000000000000000e+03,1.221000000000000000e+03
4.509658897469184108e-02,1.069000000000000000e+03,1.225000000000000000e+03
3.844528741820665146e-02,1.441000000000000000e+03,1.263000000000000000e+03
4.045577397856450069e-02,1.123000000000000000e+03,1.480000000000000000e+03
3.864008391673959264e-02,1.425000000000000000e+03,1.263000000000000000e+03
4.163301097341982199e-02,1.093000000000000000e+03,1.432000000000000000e+03
4.158769793029106626e-02,1.491000000000000000e+03,1.063000000000000000e+03
4.106680230665249454e-02,1.093000000000000000e+03,1.480000000000000000e+03
3.731983810487638636e-02,1.334000000000000000e+03,1.447000000000000000e+03
4.074734028396063273e-02,1.403000000000000000e+03,1.156000000000000000e+03
4.239069051883618405e-02,1.163000000000000000e+03,1.276000000000000000e+03
4.505595061063461665e-02,1.314000000000000000e+03,1.011000000000000000e+03
4.033289425547527396e-02,1.457000000000000000e+03,1.143000000000000000e+03
4.537150412524723619e-02,1.113000000000000000e+03,1.157000000000000000e+03
3.890120829915231365e-02,1.242000000000000000e+03,1.431000000000000000e+03
4.762215179717586844e-02,1.025000000000000000e+03,1.140000000000000000e+03
4.211865466137462016e-02,1.222000000000000000e+03,1.228000000000000000e+03
4.294987428601313578e-02,1.154000000000000000e+03,1.251000000000000000e+03
4.355756260750594244e-02,1.328000000000000000e+03,1.067000000000000000e+03
3.743996324437855877e-02,1.349000000000000000e+03,1.420000000000000000e+03
4.687095997675014974e-02,1.033000000000000000e+03,1.170000000000000000e+03
3.989164740658301955e-02,1.249000000000000000e+03,1.346000000000000000e+03
4.346734413578162010e-02,1.201000000000000000e+03,1.171000000000000000e+03
3.713632233439761315e-02,1.481000000000000000e+03,1.319000000000000000e+03
3.798332761699374505e-02,1.303000000000000000e+03,1.429000000000000000e+03
4.225951166117449670e-02,1.306000000000000000e+03,1.146000000000000000e+03
3.710764205062152404e-02,1.499000000000000000e+03,1.307000000000000000e+03
4.192789650013010322e-02,1.098000000000000000e+03,1.400000000000000000e+03
4.154633322972786647e-02,1.270000000000000000e+03,1.216000000000000000e+03
3.648347061360093790e-02,1.493000000000000000e+03,1.356000000000000000e+03
3.743056415602934173e-02,1.494000000000000000e+03,1.289000000000000000e+03
4.484701981452381830e-02,1.105000000000000000e+03,1.195000000000000000e+03
4.219991093696121714e-02,1.182000000000000000e+03,1.266000000000000000e+03
3.929878855449031594e-02,1.279000000000000000e+03,1.355000000000000000e+03
4.334255759384688517e-02,1.430000000000000000e+03,1.018000000000000000e+03
3.804862483530962319e-02,1.472000000000000000e+03,1.265000000000000000e+03
4.197685501770491434e-02,1.411000000000000000e+03,1.089000000000000000e+03
3.730462993073006828e-02,1.349000000000000000e+03,1.431000000000000000e+03
4.402642268482246518e-02,1.378000000000000000e+03,1.017000000000000000e+03
4.554703140689012747e-02,1.273000000000000000e+03,1.016000000000000000e+03
4.251870008058856315e-02,1.247000000000000000e+03,1.181000000000000000e+03
3.927089306440247757e-02,1.372000000000000000e+03,1.266000000000000000e+03
3.730094994966180050e-02,1.303000000000000000e+03,1.487000000000000000e+03
4.530720392918449052e-02,1.026000000000000000e+03,1.273000000000000000e+03
3.754703805654893006e-02,1.485000000000000000e+03,1.288000000000000000e+03
3.879634084338969696e-02,1.420000000000000000e+03,1.257000000000000000e+03
3.705645463061217615e-02,1.341000000000000000e+03,1.461000000000000000e+03
3.950079786102667773e-02,1.420000000000000000e+03,1.214000000000000000e+03
4.353300249219341223e-02,1.336000000000000000e+03,1.063000000000000000e+03
4.272580217360293781e-02,1.438000000000000000e+03,1.040000000000000000e+03
4.094290763640839187e-02,1.301000000000000000e+03,1.224000000000000000e+03
3.956936405456721456e-02,1.453000000000000000e+03,1.187000000000000000e+03
3.944410431930021194e-02,1.299000000000000000e+03,1.323000000000000000e+03
4.004505368098159462e-02,1.152000000000000000e+03,1.467000000000000000e+03
4.218344839927776896e-02,1.337000000000000000e+03,1.127000000000000000e+03
4.325744569652163057e-02,1.441000000000000000e+03,1.016000000000000000e+03
3.836126437484455726e-02,1.317000000000000000e+03,1.383000000000000000e+03
4.409061764841689518e-02,1.009000000000000000e+03,1.388000000000000000e+03
3.921806930958106341e-02,1.388000000000000000e+03,1.256000000000000000e+03
3.982233753150850319e-02,1.374000000000000000e+03,1.230000000000000000e+03
3.899488517335975013e-02,1.489000000000000000e+03,1.196000000000000000e+03
4.415607863298080804e-02,1.184000000000000000e+03,1.150000000000000000e+03
4.271920439647209494e-02,1.017000000000000000e+03,1.485000000000000000e+03
4.629109858275178707e-02,1.060000000000000000e+03,1.168000000000000000e+03
3.618485387184158103e-02,1.464000000000000000e+03,1.404000000000000000e+03
4.342726483844885910e-02,1.039000000000000000e+03,1.384000000000000000e+03
4.173858854794404438e-02,1.195000000000000000e+03,1.281000000000000000e+03
4.084047609068216372e-02,1.380000000000000000e+03,1.167000000000000000e+03
4.215911716898571027e-02,1.124000000000000000e+03,1.343000000000000000e+03
3.972699210364196570e-02,1.364000000000000000e+03,1.244000000000000000e+03
4.295239291273236087e-02,1.105000000000000000e+03,1.314000000000000000e+03
4.605051921434164669e-02,1.258000000000000000e+03,1.005000000000000000e+03
4.045358126144638772e-02,1.416000000000000000e+03,1.163000000000000000e+03
3.776335371435030758e-02,1.478000000000000000e+03,1.279000000000000000e+03
4.277174617740946844e-02,1.225000000000000000e+03,1.187000000000000000e+03
4.316726525380710361e-02,1.463000000000000000e+03,1.009000000000000000e+03
4.267972166568584358e-02,1.093000000000000000e+03,1.351000000000000000e+03
4.565866699122703848e-02,1.145000000000000000e+03,1.110000000000000000e+03
4.187832462410757267e-02,1.119000000000000000e+03,1.371000000000000000e+03
4.254836284760193238e-02,1.162000000000000000e+03,1.267000000000000000e+03
4.419993425025192657e-02,1.126000000000000000e+03,1.208000000000000000e+03
4.056837336042676961e-02,1.431000000000000000e+03,1.147000000000000000e+03
4.430413966675970233e-02,1.289000000000000000e+03,1.059000000000000000e+03
4.541350836677045255e-02,1.214000000000000000e+03,1.063000000000000000e+03
4.351942632359743351e-02,1.323000000000000000e+03,1.072000000000000000e+03
4.520648720014321803e-02,1.225000000000000000e+03,1.064000000000000000e+03
4.339438830795374485e-02,1.022000000000000000e+03,1.418000000000000000e+03
4.120720889730499631e-02,1.466000000000000000e+03,1.094000000000000000e+03
3.731247879200651901e-02,1.352000000000000000e+03,1.427000000000000000e+03
5.057124928159246330e-02,1.028000000000000000e+03,1.002000000000000000e+03
3.841768355977153576e-02,1.382000000000000000e+03,1.314000000000000000e+03
4.035236146207266811e-02,1.498000000000000000e+03,1.118000000000000000e+03
3.801025110946227442e-02,1.339000000000000000e+03,1.386000000000000000e+03
3.691267066994507323e-02,1.458000000000000000e+03,1.354000000000000000e+03
4.504120060186236896e-02,1.275000000000000000e+03,1.036000000000000000e+03
4.186940448393440539e-02,1.340000000000000000e+03,1.141000000000000000e+03
4.681876272731480548e-02,1.044000000000000000e+03,1.159000000000000000e+03
3.924567805905903456e-02,1.233000000000000000e+03,1.415000000000000000e+03
4.142080908557548707e-02,1.318000000000000000e+03,1.182000000000000000e+03
4.231962709880088963e-02,1.288000000000000000e+03,1.157000000000000000e+03
3.722173474891583150e-02,1.419000000000000000e+03,1.366000000000000000e+03
3.853357034487495808e-02,1.459000000000000000e+03,1.244000000000000000e+03
4.214179100562411712e-02,1.408000000000000000e+03,1.083000000000000000e+03
3.901737122102180017e-02,1.395000000000000000e+03,1.263000000000000000e+03
4.129557721471148468e-02,1.323000000000000000e+03,1.185000000000000000e+03
3.759232102254784352e-02,1.338000000000000000e+03,1.420000000000000000e+03
4.366323013201546532e-02,1.276000000000000000e+03,1.098000000000000000e+03
4.260649789186043285e-02,1.187000000000000000e+03,1.235000000000000000e+03
4.055399247348236841e-02,1.259000000000000000e+03,1.289000000000000000e+03
3.504029032747763700e-02,1.483000000000000000e+03,1.481000000000000000e+03
3.994700821511655564e-02,1.249000000000000000e+03,1.342000000000000000e+03
4.480614459430856678e-02,1.107000000000000000e+03,1.195000000000000000e+03
4.245962336809302323e-02,1.412000000000000000e+03,1.066000000000000000e+03
3.684213050466867562e-02,1.368000000000000000e+03,1.448000000000000000e+03
3.940694792067770541e-02,1.484000000000000000e+03,1.176000000000000000e+03
4.726207934745953881e-02,1.114000000000000000e+03,1.063000000000000000e+03
3.867277044101778694e-02,1.282000000000000000e+03,1.399000000000000000e+03
4.011236948776374794e-02,1.161000000000000000e+03,1.447000000000000000e+03
4.041177915151361599e-02,1.154000000000000000e+03,1.433000000000000000e+03
3.747719757604493079e-02,1.361000000000000000e+03,1.404000000000000000e+03
3.970603513828959569e-02,1.266000000000000000e+03,1.340000000000000000e+03
4.157957061387121400e-02,1.301000000000000000e+03,1.187000000000000000e+03
4.364364020469260058e-02,1.047000000000000000e+03,1.354000000000000000e+03
4.046248433583959914e-02,1.368000000000000000e+03,1.197000000000000000e+03
4.229703475892947900e-02,1.418000000000000000e+03,1.070000000000000000e+03
4.321355508184486494e-02,1.244000000000000000e+03,1.146000000000000000e+03
4.017378804935221176e-02,1.498000000000000000e+03,1.127000000000000000e+03
4.392920616042073761e-02,1.132000000000000000e+03,1.217000000000000000e+03
3.798044369230799827e-02,1.397000000000000000e+03,1.331000000000000000e+03
4.255719776882751354e-02,1.422000000000000000e+03,1.056000000000000000e+03
3.940821303864979613e-02,1.356000000000000000e+03,1.271000000000000000e+03
4.745298337163283281e-02,1.119000000000000000e+03,1.050000000000000000e+03
4.380544519130461639e-02,1.279000000000000000e+03,1.089000000000000000e+03
4.539598857576427476e-02,1.126000000000000000e+03,1.142000000000000000e+03
4.292488976646368498e-02,1.004000000000000000e+03,1.495000000000000000e+03
4.249778782635396657e-02,1.425000000000000000e+03,1.057000000000000000e+03
3.767266437386523892e-02,1.394000000000000000e+03,1.356000000000000000e+03
3.936195224433251122e-02,1.256000000000000000e+03,1.377000000000000000e+03
4.715160499436019809e-02,1.185000000000000000e+03,1.010000000000000000e+03
5.088418756145526162e-02,1.000000000000000000e+03,1.017000000000000000e+03
4.434882675040779237e-02,1.251000000000000000e+03,1.084000000000000000e+03
3.578720383623579249e-02,1.462000000000000000e+03,1.438000000000000000e+03
3.965655868881814289e-02,1.326000000000000000e+03,1.282000000000000000e+03
4.015447452140918222e-02,1.479000000000000000e+03,1.139000000000000000e+03
4.600324051333341130e-02,1.261000000000000000e+03,1.005000000000000000e+03
4.235633494263977422e-02,1.207000000000000000e+03,1.229000000000000000e+03
3.783855893705954931e-02,1.366000000000000000e+03,1.371000000000000000e+03
4.191048995409165506e-02,1.088000000000000000e+03,1.418000000000000000e+03
4.065995113051851240e-02,1.234000000000000000e+03,1.309000000000000000e+03
4.214809206649693107e-02,1.372000000000000000e+03,1.105000000000000000e+03
4.138588793951315792e-02,1.176000000000000000e+03,1.328000000000000000e+03
4.243789171624275797e-02,1.191000000000000000e+03,1.241000000000000000e+03
4.392546451508334837e-02,1.229000000000000000e+03,1.122000000000000000e+03
3.780607161371591501e-02,1.413000000000000000e+03,1.329000000000000000e+03
4.409636565223231525e-02,1.103000000000000000e+03,1.242000000000000000e+03
3.585929299074339799e-02,1.400000000000000000e+03,1.497000000000000000e+03
3.877565021621112717e-02,1.481000000000000000e+03,1.214000000000000000e+03
4.609001099291462622e-02,1.082000000000000000e+03,1.153000000000000000e+03
3.887717705933722151e-02,1.352000000000000000e+03,1.310000000000000000e+03
3.933663763934700658e-02,1.385000000000000000e+03,1.251000000000000000e+03
3.889507947973643714e-02,1.209000000000000000e+03,1.478000000000000000e+03
4.185174632787505566e-02,1.284000000000000000e+03,1.186000000000000000e+03
4.012025728851574546e-02,1.482000000000000000e+03,1.139000000000000000e+03
3.769206965599156828e-02,1.412000000000000000e+03,1.338000000000000000e+03
3.828465556970667844e-02,1.356000000000000000e+03,1.348000000000000000e+03
4.658508367776229703e-02,1.163000000000000000e+03,1.051000000000000000e+03
3.830523453423766850e-02,1.272000000000000000e+03,1.441000000000000000e+03
5.021963011716609748e-02,1.042000000000000000e+03,1.003000000000000000e+03
3.956974043406095293e-02,1.265000000000000000e+03,1.351000000000000000e+03
4.321235452349583145e-02,1.408000000000000000e+03,1.035000000000000000e+03
3.815290642550272365e-02,1.398000000000000000e+03,1.318000000000000000e+03
3.751509638152252663e-02,1.308000000000000000e+03,1.462000000000000000e+03
3.832194365633639216e-02,1.450000000000000000e+03,1.264000000000000000e+03
4.475180333237196301e-02,1.072000000000000000e+03,1.242000000000000000e+03
3.918242416244730603e-02,1.212000000000000000e+03,1.449000000000000000e+03
4.113079450668209042e-02,1.284000000000000000e+03,1.228000000000000000e+03
3.577784504333111210e-02,1.419000000000000000e+03,1.483000000000000000e+03
4.174988041520862753e-02,1.456000000000000000e+03,1.074000000000000000e+03
4.320924285685046745e-02,1.437000000000000000e+03,1.020000000000000000e+03
3.632669986465811990e-02,1.465000000000000000e+03,1.392000000000000000e+03
3.549395808142396386e-02,1.478000000000000000e+03,1.447000000000000000e+03
4.048521517088921745e-02,1.365000000000000000e+03,1.198000000000000000e+03
4.165627490007840078e-02,1.402000000000000000e+03,1.110000000000000000e+03
4.208377651186172991e-02,1.043000000000000000e+03,1.487000000000000000e+03
4.101978837383129378e-02,1.372000000000000000e+03,1.163000000000000000e+03
3.916246040222387537e-02,1.209000000000000000e+03,1.455000000000000000e+03
4.596259172576229457e-02,1.088000000000000000e+03,1.153000000000000000e+03
3.857307486851775657e-02,1.471000000000000000e+03,1.233000000000000000e+03
4.284228354921208043e-02,1.309000000000000000e+03,1.114000000000000000e+03
4.078331183211181959e-02,1.294000000000000000e+03,1.240000000000000000e+03
4.584247719088015843e-02,1.164000000000000000e+03,1.084000000000000000e+03
4.108748902103214612e-02,1.239000000000000000e+03,1.275000000000000000e+03
4.418345149612739470e-02,1.352000000000000000e+03,1.025000000000000000e+03
3.914961767862209369e-02,1.207000000000000000e+03,1.459000000000000000e+03
3.899125858701641550e-02,1.193000000000000000e+03,1.494000000000000000e+03
3.767253405770708274e-02,1.445000000000000000e+03,1.311000000000000000e+03
3.975712650926818692e-02,1.357000000000000000e+03,1.248000000000000000e+03
4.025152343701382529e-02,1.406000000000000000e+03,1.181000000000000000e+03
4.353690465934977050e-02,1.171000000000000000e+03,1.197000000000000000e+03
4.921684043690804228e-02,1.000000000000000000e+03,1.091000000000000000e+03
3.666461542040153065e-02,1.351000000000000000e+03,1.483000000000000000e+03
4.257370463349984674e-02,1.275000000000000000e+03,1.154000000000000000e+03
3.947164099057070413e-02,1.241000000000000000e+03,1.387000000000000000e+03
4.885501791243446884e-02,1.058000000000000000e+03,1.045000000000000000e+03
4.847458158884094398e-02,1.068000000000000000e+03,1.052000000000000000e+03
3.833995205524343142e-02,1.411000000000000000e+03,1.294000000000000000e+03
4.620622870344991140e-02,1.138000000000000000e+03,1.090000000000000000e+03
4.289917123684010986e-02,1.011000000000000000e+03,1.482000000000000000e+03
4.063893244247846620e-02,1.364000000000000000e+03,1.190000000000000000e+03
4.467418502572131217e-02,1.052000000000000000e+03,1.275000000000000000e+03
4.277537897755984142e-02,1.304000000000000000e+03,1.121000000000000000e+03
4.395640165580070452e-02,1.311000000000000000e+03,1.060000000000000000e+03
4.666927338894340943e-02,1.019000000000000000e+03,1.200000000000000000e+03
4.699542817802188771e-02,1.111000000000000000e+03,1.078000000000000000e+03
4.089250854126766366e-02,1.463000000000000000e+03,1.111000000000000000e+03
4.391370295880019786e-02,1.116000000000000000e+03,1.237000000000000000e+03
4.596200687586280559e-02,1.075000000000000000e+03,1.168000000000000000e+03
4.547874349260946220e-02,1.240000000000000000e+03,1.041000000000000000e+03
4.122914570757880981e-02,1.420000000000000000e+03,1.120000000000000000e+03
4.595779180810963954e-02,1.101000000000000000e+03,1.139000000000000000e+03
4.176878185120786596e-02,1.166000000000000000e+03,1.314000000000000000e+03
3.766475943616286182e-02,1.325000000000000000e+03,1.429000000000000000e+03
3.975589147218084457e-02,1.332000000000000000e+03,1.270000000000000000e+03
4.533749462640062483e-02,1.111000000000000000e+03,1.161000000000000000e+03
3.884960572884846308e-02,1.453000000000000000e+03,1.229000000000000000e+03
4.824547386196112453e-02,1.001000000000000000e+03,1.138000000000000000e+03
4.228820372285315571e-02,1.121000000000000000e+03,1.338000000000000000e+03
4.431200841873011997e-02,1.287000000000000000e+03,1.060000000000000000e+03
4.187871487190199249e-02,1.172000000000000000e+03,1.299000000000000000e+03
4.379487022720662120e-02,1.343000000000000000e+03,1.047000000000000000e+03
3.654300987860770872e-02,1.495000000000000000e+03,1.350000000000000000e+03
4.218009984346513669e-02,1.034000000000000000e+03,1.497000000000000000e+03
4.340440426327844131e-02,1.082000000000000000e+03,1.316000000000000000e+03
4.654280063101969706e-02,1.037000000000000000e+03,1.183000000000000000e+03
3.587277579876264194e-02,1.463000000000000000e+03,1.430000000000000000e+03
4.048302650223564031e-02,1.402000000000000000e+03,1.171000000000000000e+03
4.369896773765268722e-02,1.345000000000000000e+03,1.050000000000000000e+03
3.787446978465441177e-02,1.274000000000000000e+03,1.475000000000000000e+03
4.286668121398800463e-02,1.211000000000000000e+03,1.195000000000000000e+03
4.180378430845633347e-02,1.077000000000000000e+03,1.446000000000000000e+03
3.994885186891809076e-02,1.390000000000000000e+03,1.210000000000000000e+03
3.957669899421126236e-02,1.463000000000000000e+03,1.180000000000000000e+03
3.662361510005236048e-02,1.483000000000000000e+03,1.354000000000000000e+03
3.994322843657937411e-02,1.321000000000000000e+03,1.268000000000000000e+03
4.631472328724039328e-02,1.156000000000000000e+03,1.069000000000000000e+03
3.629653907526477624e-02,1.446000000000000000e+03,1.412000000000000000e+03
3.732835100681686225e-02,1.342000000000000000e+03,1.437000000000000000e+03
4.423218169495067575e-02,1.085000000000000000e+03,1.257000000000000000e+03
4.266077969083093696e-02,1.261000000000000000e+03,1.161000000000000000e+03
4.951880844592427416e-02,1.033000000000000000e+03,1.041000000000000000e+03
4.285784391771994134e-02,1.072000000000000000e+03,1.371000000000000000e+03
4.340517953565865145e-02,1.313000000000000000e+03,1.084000000000000000e+03
4.177728928772119626e-02,1.055000000000000000e+03,1.490000000000000000e+03
4.115712628090201913e-02,1.123000000000000000e+03,1.421000000000000000e+03
4.008695578731078651e-02,1.132000000000000000e+03,1.497000000000000000e+03
4.633030878361558969e-02,1.233000000000000000e+03,1.010000000000000000e+03
4.630789641540108970e-02,1.117000000000000000e+03,1.105000000000000000e+03
3.981664497081997128e-02,1.382000000000000000e+03,1.224000000000000000e+03
4.045931011187895582e-02,1.183000000000000000e+03,1.387000000000000000e+03
4.136733793939986747e-02,1.167000000000000000e+03,1.341000000000000000e+03
4.145049756732728519e-02,1.174000000000000000e+03,1.326000000000000000e+03
4.551810742223878076e-02,1.040000000000000000e+03,1.239000000000000000e+03
4.350626766666457201e-02,1.043000000000000000e+03,1.371000000000000000e+03
3.779541375285811605e-02,1.466000000000000000e+03,1.286000000000000000e+03
4.889933941155504005e-02,1.055000000000000000e+03,1.046000000000000000e+03
3.816309571363354913e-02,1.365000000000000000e+03,1.348000000000000000e+03
4.225418268283067519e-02,1.068000000000000000e+03,1.425000000000000000e+03
4.352600656127519202e-02,1.098000000000000000e+03,1.285000000000000000e+03
4.031377514186797184e-02,1.144000000000000000e+03,1.457000000000000000e+03
3.872566287354354403e-02,1.287000000000000000e+03,1.389000000000000000e+03
3.685963687274155381e-02,1.478000000000000000e+03,1.341000000000000000e+03
4.013827025604271848e-02,1.202000000000000000e+03,1.386000000000000000e+03
4.698633372954037768e-02,1.178000000000000000e+03,1.022000000000000000e+03
4.641849055195849255e-02,1.037000000000000000e+03,1.190000000000000000e+03
4.911585406481777660e-02,1.018000000000000000e+03,1.075000000000000000e+03
4.552755042511898859e-02,1.292000000000000000e+03,1.005000000000000000e+03
4.170659540831580386e-02,1.143000000000000000e+03,1.349000000000000000e+03
4.394101943739848332e-02,1.134000000000000000e+03,1.214000000000000000e+03
3.838371239609447011e-02,1.320000000000000000e+03,1.378000000000000000e+03
4.438054011140495775e-02,1.094000000000000000e+03,1.236000000000000000e+03
3.903045723047115362e-02,1.273000000000000000e+03,1.382000000000000000e+03
4.108011719691492120e-02,1.383000000000000000e+03,1.152000000000000000e+03
4.344229531136934580e-02,1.146000000000000000e+03,1.230000000000000000e+03
3.941901399073417800e-02,1.330000000000000000e+03,1.294000000000000000e+03
4.017410965336006001e-02,1.194000000000000000e+03,1.394000000000000000e+03
4.707140927446771400e-02,1.042000000000000000e+03,1.148000000000000000e+03
4.824975877470745467e-02,1.016000000000000000e+03,1.119000000000000000e+03
4.231495174346201760e-02,1.375000000000000000e+03,1.095000000000000000e+03
4.399339511506274170e-02,1.029000000000000000e+03,1.359000000000000000e+03
4.917873437878154952e-02,1.057000000000000000e+03,1.032000000000000000e+03
4.045778731987918070e-02,1.209000000000000000e+03,1.353000000000000000e+03
3.986382653136750359e-02,1.215000000000000000e+03,1.390000000000000000e+03
4.881224410085930471e-02,1.028000000000000000e+03,1.078000000000000000e+03
4.238478753129251014e-02,1.046000000000000000e+03,1.455000000000000000e+03
3.709308234543002430e-02,1.398000000000000000e+03,1.396000000000000000e+03
4.937109944534685130e-02,1.059000000000000000e+03,1.022000000000000000e+03
4.598930864947401581e-02,1.163000000000000000e+03,1.078000000000000000e+03
4.638761910481304512e-02,1.007000000000000000e+03,1.234000000000000000e+03
4.113413799769536500e-02,1.346000000000000000e+03,1.176000000000000000e+03
4.408591346760985102e-02,1.051000000000000000e+03,1.316000000000000000e+03
4.611984967008701114e-02,1.221000000000000000e+03,1.027000000000000000e+03
4.357883206450700181e-02,1.027000000000000000e+03,1.394000000000000000e+03
4.385720044588447414e-02,1.150000000000000000e+03,1.201000000000000000e+03
4.065541566702266657e-02,1.427000000000000000e+03,1.145000000000000000e+03
4.054876877515427996e-02,1.271000000000000000e+03,1.277000000000000000e+03
4.525306469981209972e-02,1.079000000000000000e+03,1.203000000000000000e+03
3.902730855855856412e-02,1.200000000000000000e+03,1.480000000000000000e+03
4.198373783052295610e-02,1.451000000000000000e+03,1.066000000000000000e+03
4.137779926116581103e-02,1.070000000000000000e+03,1.496000000000000000e+03
4.144463960621729698e-02,1.392000000000000000e+03,1.127000000000000000e+03
4.553331523074968107e-02,1.181000000000000000e+03,1.084000000000000000e+03
4.244945782136216178e-02,1.399000000000000000e+03,1.074000000000000000e+03
4.088110811603431344e-02,1.124000000000000000e+03,1.442000000000000000e+03
3.979826836139705587e-02,1.339000000000000000e+03,1.261000000000000000e+03
4.288161332789951208e-02,1.429000000000000000e+03,1.038000000000000000e+03
4.061025943396226467e-02,1.272000000000000000e+03,1.272000000000000000e+03
3.920627112598958769e-02,1.212000000000000000e+03,1.447000000000000000e+03
4.211809354250247578e-02,1.486000000000000000e+03,1.042000000000000000e+03
4.325602036802204259e-02,1.257000000000000000e+03,1.133000000000000000e+03
3.954988834319885654e-02,1.404000000000000000e+03,1.223000000000000000e+03
3.823525885346538283e-02,1.265000000000000000e+03,1.456000000000000000e+03
4.151345069430443374e-02,1.208000000000000000e+03,1.281000000000000000e+03
4.021449799855938284e-02,1.276000000000000000e+03,1.294000000000000000e+03
3.819617973394909966e-02,1.315000000000000000e+03,1.398000000000000000e+03
4.403488611016472681e-02,1.106000000000000000e+03,1.242000000000000000e+03
4.502153239302656568e-02,1.308000000000000000e+03,1.016000000000000000e+03
4.756918852922297630e-02,1.010000000000000000e+03,1.162000000000000000e+03
4.141194962740479130e-02,1.381000000000000000e+03,1.136000000000000000e+03
4.793446889493849922e-02,1.044000000000000000e+03,1.102000000000000000e+03
3.895270702778665800e-02,1.259000000000000000e+03,1.405000000000000000e+03
4.737072327694107771e-02,1.039000000000000000e+03,1.136000000000000000e+03
4.108620354676194991e-02,1.201000000000000000e+03,1.318000000000000000e+03
4.918110457520834256e-02,1.030000000000000000e+03,1.059000000000000000e+03
3.740860617872546895e-02,1.368000000000000000e+03,1.402000000000000000e+03
4.344005289065772796e-02,1.364000000000000000e+03,1.050000000000000000e+03
4.274433368254891563e-02,1.454000000000000000e+03,1.031000000000000000e+03
3.859683703777867098e-02,1.320000000000000000e+03,1.362000000000000000e+03
4.110086465015388296e-02,1.086000000000000000e+03,1.490000000000000000e+03
4.608749807633118201e-02,1.152000000000000000e+03,1.083000000000000000e+03
3.862461005865511915e-02,1.292000000000000000e+03,1.391000000000000000e+03
3.995183526001230140e-02,1.368000000000000000e+03,1.227000000000000000e+03
4.441612817046786815e-02,1.054000000000000000e+03,1.289000000000000000e+03
4.361134174428666493e-02,1.332000000000000000e+03,1.062000000000000000e+03
4.149111492081109659e-02,1.071000000000000000e+03,1.484000000000000000e+03
4.663615204963453276e-02,1.033000000000000000e+03,1.183000000000000000e+03
4.411033389061026072e-02,1.169000000000000000e+03,1.167000000000000000e+03
4.306028677162883345e-02,1.210000000000000000e+03,1.185000000000000000e+03
4.152577164354410294e-02,1.287000000000000000e+03,1.202000000000000000e+03
4.714881303088714476e-02,1.019000000000000000e+03,1.173000000000000000e+03
4.343503193751981767e-02,1.149000000000000000e+03,1.227000000000000000e+03
3.762862902587326558e-02,1.388000000000000000e+03,1.365000000000000000e+03
4.005906615669223292e-02,1.194000000000000000e+03,1.403000000000000000e+03
4.184697059249252449e-02,1.446000000000000000e+03,1.075000000000000000e+03
3.984374629264497009e-02,1.353000000000000000e+03,1.246000000000000000e+03
3.763632247379918722e-02,1.429000000000000000e+03,1.327000000000000000e+03
4.291391738009454893e-02,1.133000000000000000e+03,1.279000000000000000e+03
4.281771429246380989e-02,1.341000000000000000e+03,1.093000000000000000e+03
3.877157905182455205e-02,1.257000000000000000e+03,1.422000000000000000e+03
4.374095410346672680e-02,1.128000000000000000e+03,1.233000000000000000e+03
4.521662309430560939e-02,1.117000000000000000e+03,1.161000000000000000e+03
4.467350608086706476e-02,1.084000000000000000e+03,1.231000000000000000e+03
3.995473833794181001e-02,1.338000000000000000e+03,1.252000000000000000e+03
4.240694971718591416e-02,1.190000000000000000e+03,1.244000000000000000e+03
4.067146110991050334e-02,1.409000000000000000e+03,1.156000000000000000e+03
4.263872134533667341e-02,1.354000000000000000e+03,1.093000000000000000e+03
4.528480372480057220e-02,1.276000000000000000e+03,1.025000000000000000e+03
4.009931795183069997e-02,1.243000000000000000e+03,1.338000000000000000e+03
4.015558954989433688e-02,1.148000000000000000e+03,1.464000000000000000e+03
4.058106978192945608e-02,1.191000000000000000e+03,1.367000000000000000e+03
4.103014858758665534e-02,1.211000000000000000e+03,1.310000000000000000e+03
4.547814501917946811e-02,1.007000000000000000e+03,1.292000000000000000e+03
4.387512627827872685e-02,1.167000000000000000e+03,1.182000000000000000e+03
4.148602653405004947e-02,1.139000000000000000e+03,1.371000000000000000e+03
3.722829592363261636e-02,1.360000000000000000e+03,1.425000000000000000e+03
4.026851451897638795e-02,1.163000000000000000e+03,1.431000000000000000e+03
4.002491506238563257e-02,1.442000000000000000e+03,1.169000000000000000e+03
3.706215694352049672e-02,1.485000000000000000e+03,1.321000000000000000e+03
4.469289961529947230e-02,1.167000000000000000e+03,1.138000000000000000e+03
4.331381556245687131e-02,1.400000000000000000e+03,1.035000000000000000e+03
3.644474078997302774e-02,1.441000000000000000e+03,1.405000000000000000e+03
4.124650738761997948e-02,1.417000000000000000e+03,1.121000000000000000e+03
4.086933815443227064e-02,1.107000000000000000e+03,1.472000000000000000e+03
4.056618651224635358e-02,1.301000000000000000e+03,1.247000000000000000e+03
3.526079507472223290e-02,1.459000000000000000e+03,1.486000000000000000e+03
4.248029817901911864e-02,1.269000000000000000e+03,1.164000000000000000e+03
