y1(0.5),k1,k2
3.791894301337624118e-02,1.229000000000000000e+03,1.477000000000000000e+03
4.295567765865128396e-02,1.028000000000000000e+03,1.390000000000000000e+03
4.757086684783803920e-02,1.029000000000000000e+03,1.105000000000000000e+03
4.553101539203398274e-02,1.147000000000000000e+03,1.083000000000000000e+03
4.178136721732374215e-02,1.170000000000000000e+03,1.265000000000000000e+03
4.462520896329122411e-02,1.047000000000000000e+03,1.244000000000000000e+03
3.593793984784530299e-02,1.409000000000000000e+03,1.425000000000000000e+03
3.723256746103457970e-02,1.261000000000000000e+03,1.492000000000000000e+03
4.143837075573240936e-02,1.075000000000000000e+03,1.426000000000000000e+03
3.454205616061535589e-02,1.459000000000000000e+03,1.492000000000000000e+03
4.052542443492244267e-02,1.451000000000000000e+03,1.104000000000000000e+03
4.563980835212075315e-02,1.162000000000000000e+03,1.065000000000000000e+03
3.845169121263931900e-02,1.304000000000000000e+03,1.342000000000000000e+03
3.910189461527817378e-02,1.314000000000000000e+03,1.287000000000000000e+03
3.768706734782485690e-02,1.254000000000000000e+03,1.462000000000000000e+03
3.539705809048505902e-02,1.413000000000000000e+03,1.466000000000000000e+03
4.287784044882320122e-02,1.218000000000000000e+03,1.152000000000000000e+03
3.854508703075588960e-02,1.366000000000000000e+03,1.276000000000000000e+03
4.763095433970730014e-02,1.005000000000000000e+03,1.131000000000000000e+03
3.798627326242558222e-02,1.320000000000000000e+03,1.359000000000000000e+03
4.395693289421229166e-02,1.057000000000000000e+03,1.272000000000000000e+03
4.618852904801944159e-02,1.048000000000000000e+03,1.153000000000000000e+03
4.177460899982929354e-02,1.281000000000000000e+03,1.157000000000000000e+03
3.969980737677376859e-02,1.401000000000000000e+03,1.179000000000000000e+03
3.789698980700031278e-02,1.439000000000000000e+03,1.258000000000000000e+03
4.508420710931313607e-02,1.230000000000000000e+03,1.037000000000000000e+03
3.970302467149369741e-02,1.243000000000000000e+03,1.320000000000000000e+03
4.741497643357204389e-02,1.132000000000000000e+03,1.013000000000000000e+03
3.855063776225692296e-02,1.223000000000000000e+03,1.432000000000000000e+03
4.351128200760171622e-02,1.317000000000000000e+03,1.047000000000000000e+03
4.543276103131341226e-02,1.025000000000000000e+03,1.226000000000000000e+03
3.806655255198423959e-02,1.351000000000000000e+03,1.322000000000000000e+03
4.290602781343602623e-02,1.230000000000000000e+03,1.140000000000000000e+03
3.849722630000652901e-02,1.465000000000000000e+03,1.203000000000000000e+03
4.148171985705757792e-02,1.159000000000000000e+03,1.298000000000000000e+03
4.022501013295112782e-02,1.271000000000000000e+03,1.256000000000000000e+03
4.105495595406071646e-02,1.411000000000000000e+03,1.102000000000000000e+03
4.448567757116700383e-02,1.161000000000000000e+03,1.121000000000000000e+03
3.789605430240892969e-02,1.479000000000000000e+03,1.229000000000000000e+03
3.912628123737438290e-02,1.474000000000000000e+03,1.162000000000000000e+03
4.406229891068315363e-02,1.032000000000000000e+03,1.303000000000000000e+03
3.871814160230824253e-02,1.461000000000000000e+03,1.193000000000000000e+03
4.571539336424777777e-02,1.133000000000000000e+03,1.087000000000000000e+03
4.362517486629435837e-02,1.160000000000000000e+03,1.167000000000000000e+03
4.216855237445064908e-02,1.472000000000000000e+03,1.019000000000000000e+03
3.994294622625279428e-02,1.370000000000000000e+03,1.188000000000000000e+03
4.103033061172620816e-02,1.067000000000000000e+03,1.475000000000000000e+03
4.397680639239227862e-02,1.005000000000000000e+03,1.355000000000000000e+03
3.978720372737343247e-02,1.390000000000000000e+03,1.182000000000000000e+03
4.737184080112756546e-02,1.138000000000000000e+03,1.010000000000000000e+03
3.757890365060261723e-02,1.392000000000000000e+03,1.318000000000000000e+03
4.552254766266237290e-02,1.062000000000000000e+03,1.172000000000000000e+03
4.732134306712378752e-02,1.002000000000000000e+03,1.151000000000000000e+03
4.458827394311165593e-02,1.142000000000000000e+03,1.134000000000000000e+03
4.217069824874583595e-02,1.039000000000000000e+03,1.432000000000000000e+03
4.499032637198711881e-02,1.175000000000000000e+03,1.084000000000000000e+03
3.800034787118476004e-02,1.307000000000000000e+03,1.372000000000000000e+03
3.777279250101266139e-02,1.402000000000000000e+03,1.296000000000000000e+03
3.979611632378388802e-02,1.486000000000000000e+03,1.120000000000000000e+03
4.278602929907594776e-02,1.088000000000000000e+03,1.305000000000000000e+03
3.950697465284268295e-02,1.182000000000000000e+03,1.412000000000000000e+03
4.152248878242885410e-02,1.428000000000000000e+03,1.070000000000000000e+03
3.504219661029773364e-02,1.485000000000000000e+03,1.424000000000000000e+03
3.997961843386763081e-02,1.243000000000000000e+03,1.301000000000000000e+03
4.009266478553905055e-02,1.198000000000000000e+03,1.346000000000000000e+03
3.751703441914971959e-02,1.420000000000000000e+03,1.298000000000000000e+03
4.108851659687801777e-02,1.231000000000000000e+03,1.242000000000000000e+03
4.325649041931270422e-02,1.001000000000000000e+03,1.418000000000000000e+03
3.933689375425172829e-02,1.399000000000000000e+03,1.201000000000000000e+03
4.060089591007435411e-02,1.423000000000000000e+03,1.117000000000000000e+03
3.742890511758686922e-02,1.282000000000000000e+03,1.447000000000000000e+03
3.792029093309153692e-02,1.449000000000000000e+03,1.249000000000000000e+03
4.604634960394978632e-02,1.093000000000000000e+03,1.110000000000000000e+03
3.988274993769871934e-02,1.498000000000000000e+03,1.109000000000000000e+03
3.687331179539445059e-02,1.288000000000000000e+03,1.487000000000000000e+03
4.012846419453197644e-02,1.243000000000000000e+03,1.291000000000000000e+03
4.039753213086909323e-02,1.252000000000000000e+03,1.264000000000000000e+03
3.516947149300908571e-02,1.448000000000000000e+03,1.449000000000000000e+03
3.883339648392319932e-02,1.200000000000000000e+03,1.441000000000000000e+03
3.665476320741062333e-02,1.316000000000000000e+03,1.470000000000000000e+03
4.304891254586253740e-02,1.409000000000000000e+03,1.014000000000000000e+03
3.955329410315493177e-02,1.353000000000000000e+03,1.224000000000000000e+03
4.060756648917274170e-02,1.113000000000000000e+03,1.429000000000000000e+03
4.255025165356041833e-02,1.458000000000000000e+03,1.010000000000000000e+03
4.119366078171136925e-02,1.074000000000000000e+03,1.448000000000000000e+03
4.214783670248534869e-02,1.135000000000000000e+03,1.284000000000000000e+03
3.818576787135664202e-02,1.464000000000000000e+03,1.222000000000000000e+03
3.823709199206568737e-02,1.252000000000000000e+03,1.419000000000000000e+03
4.716262790697674234e-02,1.075000000000000000e+03,1.075000000000000000e+03
4.296180393715402085e-02,1.071000000000000000e+03,1.318000000000000000e+03
4.703545179483009653e-02,1.003000000000000000e+03,1.165000000000000000e+03
4.046463292273874690e-02,1.295000000000000000e+03,1.219000000000000000e+03
4.581503643015658045e-02,1.186000000000000000e+03,1.038000000000000000e+03
4.684843584089933705e-02,1.001000000000000000e+03,1.178000000000000000e+03
3.856905445596072596e-02,1.341000000000000000e+03,1.297000000000000000e+03
3.708361154024734929e-02,1.272000000000000000e+03,1.490000000000000000e+03
3.518797100515218268e-02,1.492000000000000000e+03,1.406000000000000000e+03
3.470961839596779092e-02,1.494000000000000000e+03,1.443000000000000000e+03
4.389021009681119689e-02,1.078000000000000000e+03,1.247000000000000000e+03
4.440753382435549262e-02,1.174000000000000000e+03,1.113000000000000000e+03
3.797194079641895426e-02,1.215000000000000000e+03,1.493000000000000000e+03
4.432904176017172376e-02,1.108000000000000000e+03,1.184000000000000000e+03
3.864980607980897376e-02,1.220000000000000000e+03,1.428000000000000000e+03
3.721333998975934199e-02,1.302000000000000000e+03,1.440000000000000000e+03
3.882979503280462735e-02,1.188000000000000000e+03,1.459000000000000000e+03
3.879490510016946059e-02,1.245000000000000000e+03,1.384000000000000000e+03
3.492237575798561727e-02,1.431000000000000000e+03,1.488000000000000000e+03
3.733398208865899848e-02,1.256000000000000000e+03,1.490000000000000000e+03
4.149200023590469272e-02,1.080000000000000000e+03,1.413000000000000000e+03
3.757237013802849218e-02,1.412000000000000000e+03,1.301000000000000000e+03
4.309960527539356823e-02,1.068000000000000000e+03,1.313000000000000000e+03
4.085924989987985145e-02,1.135000000000000000e+03,1.375000000000000000e+03
3.667748937989356861e-02,1.330000000000000000e+03,1.451000000000000000e+03
4.883844638102063929e-02,1.018000000000000000e+03,1.058000000000000000e+03
4.274862854711174165e-02,1.309000000000000000e+03,1.087000000000000000e+03
3.467949177017626283e-02,1.484000000000000000e+03,1.455000000000000000e+03
4.520640131176809073e-02,1.079000000000000000e+03,1.169000000000000000e+03
4.662241659568139296e-02,1.068000000000000000e+03,1.108000000000000000e+03
4.730452360311429572e-02,1.089000000000000000e+03,1.055000000000000000e+03
4.584259767102967509e-02,1.096000000000000000e+03,1.117000000000000000e+03
4.314247827816888869e-02,1.127000000000000000e+03,1.231000000000000000e+03
4.602936580233644992e-02,1.115000000000000000e+03,1.089000000000000000e+03
3.594189460051802620e-02,1.434000000000000000e+03,1.400000000000000000e+03
4.465757041743374789e-02,1.242000000000000000e+03,1.047000000000000000e+03
3.792765841680093009e-02,1.263000000000000000e+03,1.430000000000000000e+03
4.517254569433693662e-02,1.279000000000000000e+03,1.001000000000000000e+03
4.782232268388805774e-02,1.066000000000000000e+03,1.054000000000000000e+03
4.359992600023604448e-02,1.184000000000000000e+03,1.145000000000000000e+03
4.107463974452259248e-02,1.302000000000000000e+03,1.178000000000000000e+03
3.822842500589394843e-02,1.383000000000000000e+03,1.282000000000000000e+03
4.564126749342804767e-02,1.225000000000000000e+03,1.017000000000000000e+03
4.024087025932461537e-02,1.255000000000000000e+03,1.271000000000000000e+03
3.671626526360004250e-02,1.348000000000000000e+03,1.427000000000000000e+03
4.212282351540343195e-02,1.384000000000000000e+03,1.068000000000000000e+03
3.631435620631302819e-02,1.351000000000000000e+03,1.457000000000000000e+03
4.005986699507389087e-02,1.400000000000000000e+03,1.160000000000000000e+03
4.182672103262607965e-02,1.186000000000000000e+03,1.244000000000000000e+03
4.201069927082883709e-02,1.376000000000000000e+03,1.078000000000000000e+03
4.642278202019223254e-02,1.154000000000000000e+03,1.037000000000000000e+03
4.581971377367652365e-02,1.191000000000000000e+03,1.034000000000000000e+03
3.712511731839421292e-02,1.434000000000000000e+03,1.313000000000000000e+03
4.221923676163772537e-02,1.256000000000000000e+03,1.154000000000000000e+03
4.172116741584776245e-02,1.377000000000000000e+03,1.091000000000000000e+03
4.254659127370785665e-02,1.434000000000000000e+03,1.022000000000000000e+03
4.014593403003281769e-02,1.148000000000000000e+03,1.411000000000000000e+03
4.321853668236046858e-02,1.048000000000000000e+03,1.336000000000000000e+03
4.095562547188807967e-02,1.459000000000000000e+03,1.079000000000000000e+03
4.599378073899487718e-02,1.133000000000000000e+03,1.074000000000000000e+03
4.243009840637204655e-02,1.393000000000000000e+03,1.049000000000000000e+03
4.013841559238796874e-02,1.125000000000000000e+03,1.448000000000000000e+03
3.468563913323420567e-02,1.494000000000000000e+03,1.445000000000000000e+03
3.863212768874315500e-02,1.211000000000000000e+03,1.442000000000000000e+03
4.525592778249787340e-02,1.070000000000000000e+03,1.177000000000000000e+03
4.240290450839497016e-02,1.018000000000000000e+03,1.454000000000000000e+03
4.163433131858537695e-02,1.196000000000000000e+03,1.245000000000000000e+03
4.821321064814814567e-02,1.080000000000000000e+03,1.024000000000000000e+03
4.223785183707132879e-02,1.496000000000000000e+03,1.005000000000000000e+03
3.877838459184134584e-02,1.389000000000000000e+03,1.242000000000000000e+03
4.115509722023566463e-02,1.366000000000000000e+03,1.126000000000000000e+03
4.049887192187799634e-02,1.372000000000000000e+03,1.156000000000000000e+03
3.518007018861593616e-02,1.412000000000000000e+03,1.486000000000000000e+03
4.331393576506136628e-02,1.019000000000000000e+03,1.379000000000000000e+03
3.872764497469269318e-02,1.383000000000000000e+03,1.250000000000000000e+03
3.412971036465903274e-02,1.489000000000000000e+03,1.498000000000000000e+03
4.008796529299217537e-02,1.354000000000000000e+03,1.192000000000000000e+03
3.954407446771068813e-02,1.459000000000000000e+03,1.149000000000000000e+03
4.225036098997231315e-02,1.338000000000000000e+03,1.091000000000000000e+03
4.535373579943759170e-02,1.118000000000000000e+03,1.119000000000000000e+03
4.162791089439026038e-02,1.333000000000000000e+03,1.125000000000000000e+03
4.134137899330214694e-02,1.245000000000000000e+03,1.213000000000000000e+03
4.616305165700014534e-02,1.006000000000000000e+03,1.210000000000000000e+03
4.154912954805414088e-02,1.359000000000000000e+03,1.111000000000000000e+03
3.932342905691629809e-02,1.204000000000000000e+03,1.396000000000000000e+03
4.334861094901332895e-02,1.051000000000000000e+03,1.322000000000000000e+03
3.900072601887281942e-02,1.247000000000000000e+03,1.366000000000000000e+03
3.680235436332032761e-02,1.286000000000000000e+03,1.496000000000000000e+03
4.289907654136945747e-02,1.421000000000000000e+03,1.014000000000000000e+03
4.378216695952345805e-02,1.097000000000000000e+03,1.229000000000000000e+03
4.169667323397438508e-02,1.037000000000000000e+03,1.476000000000000000e+03
4.129941968067774027e-02,1.395000000000000000e+03,1.100000000000000000e+03
4.643532799733618432e-02,1.043000000000000000e+03,1.146000000000000000e+03
4.056539906371586790e-02,1.273000000000000000e+03,1.233000000000000000e+03
4.114161774543098615e-02,1.438000000000000000e+03,1.082000000000000000e+03
4.818793601853759573e-02,1.066000000000000000e+03,1.038000000000000000e+03
4.272412506760823320e-02,1.039000000000000000e+03,1.388000000000000000e+03
4.148941508779693116e-02,1.043000000000000000e+03,1.482000000000000000e+03
4.492458539162903774e-02,1.058000000000000000e+03,1.211000000000000000e+03
4.722711403565780369e-02,1.115000000000000000e+03,1.035000000000000000e+03
3.915958981220629687e-02,1.189000000000000000e+03,1.430000000000000000e+03
4.226455755656976371e-02,1.340000000000000000e+03,1.089000000000000000e+03
4.557457560277661246e-02,1.179000000000000000e+03,1.054000000000000000e+03
3.776804012301491348e-02,1.234000000000000000e+03,1.483000000000000000e+03
3.816419160506869662e-02,1.482000000000000000e+03,1.211000000000000000e+03
4.006716995262112058e-02,1.454000000000000000e+03,1.125000000000000000e+03
3.597481868783157510e-02,1.484000000000000000e+03,1.353000000000000000e+03
3.637410713461895762e-02,1.378000000000000000e+03,1.422000000000000000e+03
4.198867303558154185e-02,1.059000000000000000e+03,1.410000000000000000e+03
4.322942326176439087e-02,1.213000000000000000e+03,1.138000000000000000e+03
3.761995424836601237e-02,1.440000000000000000e+03,1.275000000000000000e+03
3.791089302912380166e-02,1.352000000000000000e+03,1.332000000000000000e+03
4.274735270315836722e-02,1.085000000000000000e+03,1.312000000000000000e+03
3.704931623257037843e-02,1.500000000000000000e+03,1.267000000000000000e+03
4.443226551342269182e-02,1.075000000000000000e+03,1.218000000000000000e+03
4.030554817848136517e-02,1.160000000000000000e+03,1.381000000000000000e+03
4.948098680708604147e-02,1.048000000000000000e+03,1.001000000000000000e+03
4.464190764495959418e-02,1.082000000000000000e+03,1.197000000000000000e+03
3.693285354606755388e-02,1.355000000000000000e+03,1.402000000000000000e+03
4.678038697278876640e-02,1.094000000000000000e+03,1.074000000000000000e+03
4.233550424014707880e-02,1.134000000000000000e+03,1.273000000000000000e+03
3.866092070483563570e-02,1.289000000000000000e+03,1.343000000000000000e+03
4.026970680525789742e-02,1.228000000000000000e+03,1.298000000000000000e+03
4.069813651945956845e-02,1.440000000000000000e+03,1.102000000000000000e+03
3.870057282743152860e-02,1.373000000000000000e+03,1.260000000000000000e+03
4.539433812516608518e-02,1.142000000000000000e+03,1.094000000000000000e+03
4.085829949608130174e-02,1.387000000000000000e+03,1.127000000000000000e+03
4.299057711743582005e-02,1.373000000000000000e+03,1.036000000000000000e+03
3.913569364823658858e-02,1.247000000000000000e+03,1.356000000000000000e+03
3.847976986716705738e-02,1.187000000000000000e+03,1.491000000000000000e+03
4.166981794207844092e-02,1.389000000000000000e+03,1.086000000000000000e+03
4.217225612653886790e-02,1.236000000000000000e+03,1.174000000000000000e+03
4.762207970620765257e-02,1.134000000000000000e+03,1.003000000000000000e+03
4.528741824541827887e-02,1.042000000000000000e+03,1.211000000000000000e+03
4.271433278685744100e-02,1.144000000000000000e+03,1.237000000000000000e+03
4.551944952458536475e-02,1.252000000000000000e+03,1.004000000000000000e+03
4.356729712473468574e-02,1.346000000000000000e+03,1.027000000000000000e+03
3.634254368533053337e-02,1.464000000000000000e+03,1.343000000000000000e+03
4.200232502275834390e-02,1.395000000000000000e+03,1.067000000000000000e+03
4.415886924939467495e-02,1.180000000000000000e+03,1.120000000000000000e+03
4.871373062730627312e-02,1.084000000000000000e+03,1.000000000000000000e+03
4.202659704042788213e-02,1.476000000000000000e+03,1.023000000000000000e+03
3.981140100250626229e-02,1.368000000000000000e+03,1.197000000000000000e+03
4.041464377292247612e-02,1.150000000000000000e+03,1.387000000000000000e+03
4.514639686410377301e-02,1.106000000000000000e+03,1.142000000000000000e+03
4.374288895297363117e-02,1.295000000000000000e+03,1.051000000000000000e+03
4.877637771480345524e-02,1.073000000000000000e+03,1.007000000000000000e+03
4.390939932367048798e-02,1.234000000000000000e+03,1.087000000000000000e+03
3.711158111575756091e-02,1.402000000000000000e+03,1.342000000000000000e+03
4.669081492755387808e-02,1.032000000000000000e+03,1.146000000000000000e+03
4.106641598361586432e-02,1.351000000000000000e+03,1.141000000000000000e+03
4.115429252571499441e-02,1.093000000000000000e+03,1.418000000000000000e+03
3.912584538105075282e-02,1.427000000000000000e+03,1.193000000000000000e+03
4.207486041357041961e-02,1.069000000000000000e+03,1.386000000000000000e+03
3.510257553950003884e-02,1.435000000000000000e+03,1.468000000000000000e+03
4.338557486214358883e-02,1.137000000000000000e+03,1.205000000000000000e+03
4.300140557851282741e-02,1.407000000000000000e+03,1.017000000000000000e+03
3.721222275204359720e-02,1.468000000000000000e+03,1.280000000000000000e+03
4.257608695190659431e-02,1.046000000000000000e+03,1.387000000000000000e+03
3.929782197296520507e-02,1.464000000000000000e+03,1.159000000000000000e+03
4.794840608949071936e-02,1.077000000000000000e+03,1.038000000000000000e+03
3.960766902785866489e-02,1.157000000000000000e+03,1.441000000000000000e+03
3.862397546663221687e-02,1.336000000000000000e+03,1.298000000000000000e+03
3.718104589604012689e-02,1.350000000000000000e+03,1.388000000000000000e+03
4.430776176586759263e-02,1.080000000000000000e+03,1.219000000000000000e+03
4.001232744191086932e-02,1.381000000000000000e+03,1.176000000000000000e+03
3.929834299516907908e-02,1.350000000000000000e+03,1.242000000000000000e+03
4.055199312604782641e-02,1.461000000000000000e+03,1.097000000000000000e+03
4.316349571446615602e-02,1.225000000000000000e+03,1.131000000000000000e+03
4.495164131556668441e-02,1.287000000000000000e+03,1.005000000000000000e+03
4.365384588821212553e-02,1.368000000000000000e+03,1.011000000000000000e+03
3.746110734302270096e-02,1.276000000000000000e+03,1.452000000000000000e+03
4.317108713628443895e-02,1.009000000000000000e+03,1.409000000000000000e+03
4.236886663217405424e-02,1.016000000000000000e+03,1.461000000000000000e+03
4.226882677008254874e-02,1.212000000000000000e+03,1.191000000000000000e+03
3.719442674448453917e-02,1.262000000000000000e+03,1.494000000000000000e+03
4.329383448278859015e-02,1.101000000000000000e+03,1.254000000000000000e+03
4.177702588081320945e-02,1.129000000000000000e+03,1.317000000000000000e+03
3.634240660748604135e-02,1.338000000000000000e+03,1.470000000000000000e+03
3.506270898067449793e-02,1.450000000000000000e+03,1.456000000000000000e+03
4.285172044902404304e-02,1.038000000000000000e+03,1.380000000000000000e+03
3.972881845902372089e-02,1.278000000000000000e+03,1.281000000000000000e+03
4.275626315789473469e-02,1.045000000000000000e+03,1.375000000000000000e+03
4.236872520057977792e-02,1.389000000000000000e+03,1.054000000000000000e+03
3.522929544786065903e-02,1.449000000000000000e+03,1.443000000000000000e+03
3.619867402580942417e-02,1.453000000000000000e+03,1.363000000000000000e+03
3.761017093841172859e-02,1.278000000000000000e+03,1.437000000000000000e+03
4.263663205254884792e-02,1.255000000000000000e+03,1.133000000000000000e+03
4.119933729254432464e-02,1.435000000000000000e+03,1.081000000000000000e+03
4.117300588673337980e-02,1.314000000000000000e+03,1.163000000000000000e+03
4.111177064411461468e-02,1.154000000000000000e+03,1.330000000000000000e+03
3.808294192377495446e-02,1.305000000000000000e+03,1.368000000000000000e+03
4.089532271638975092e-02,1.253000000000000000e+03,1.232000000000000000e+03
4.097675404281944656e-02,1.251000000000000000e+03,1.229000000000000000e+03
4.091509645373649084e-02,1.139000000000000000e+03,1.365000000000000000e+03
4.252731126514859572e-02,1.197000000000000000e+03,1.191000000000000000e+03
4.258892212225391660e-02,1.085000000000000000e+03,1.323000000000000000e+03
4.150196827032311131e-02,1.110000000000000000e+03,1.364000000000000000e+03
4.135995497678977145e-02,1.269000000000000000e+03,1.190000000000000000e+03
3.764683940360409597e-02,1.398000000000000000e+03,1.308000000000000000e+03
4.203625150364708601e-02,1.294000000000000000e+03,1.133000000000000000e+03
4.839748439172891770e-02,1.077000000000000000e+03,1.019000000000000000e+03
4.148454453173978235e-02,1.229000000000000000e+03,1.220000000000000000e+03
4.759501507845287360e-02,1.097000000000000000e+03,1.035000000000000000e+03
4.581182372692389759e-02,1.042000000000000000e+03,1.181000000000000000e+03
3.720000554691184347e-02,1.318000000000000000e+03,1.422000000000000000e+03
4.153725063205798013e-02,1.396000000000000000e+03,1.088000000000000000e+03
3.999042887431259602e-02,1.161000000000000000e+03,1.404000000000000000e+03
4.038957824884507886e-02,1.097000000000000000e+03,1.475000000000000000e+03
4.429816878521124213e-02,1.063000000000000000e+03,1.242000000000000000e+03
4.515335823461487375e-02,1.277000000000000000e+03,1.003000000000000000e+03
4.198802478404474459e-02,1.381000000000000000e+03,1.076000000000000000e+03
4.320863027524464439e-02,1.187000000000000000e+03,1.163000000000000000e+03
4.552927667417570878e-02,1.028000000000000000e+03,1.216000000000000000e+03
3.688126814595997505e-02,1.345000000000000000e+03,1.417000000000000000e+03
4.008234314625126748e-02,1.244000000000000000e+03,1.293000000000000000e+03
3.954680903282788151e-02,1.416000000000000000e+03,1.177000000000000000e+03
4.851311316608679369e-02,1.075000000000000000e+03,1.016000000000000000e+03
3.886741343000969795e-02,1.180000000000000000e+03,1.468000000000000000e+03
4.729863628768363193e-02,1.060000000000000000e+03,1.084000000000000000e+03
4.364674256047249012e-02,1.285000000000000000e+03,1.062000000000000000e+03
3.732263317628424504e-02,1.307000000000000000e+03,1.425000000000000000e+03
4.013210019626767266e-02,1.276000000000000000e+03,1.257000000000000000e+03
4.523654705373938989e-02,1.157000000000000000e+03,1.088000000000000000e+03
3.653400908762835519e-02,1.496000000000000000e+03,1.304000000000000000e+03
4.315425118152694389e-02,1.017000000000000000e+03,1.395000000000000000e+03
4.060688075375556982e-02,1.075000000000000000e+03,1.497000000000000000e+03
4.104858195768425894e-02,1.122000000000000000e+03,1.380000000000000000e+03
4.110219534249968942e-02,1.404000000000000000e+03,1.104000000000000000e+03
3.712064341380166832e-02,1.495000000000000000e+03,1.266000000000000000e+03
3.925193071132937472e-02,1.266000000000000000e+03,1.326000000000000000e+03
4.078648865520686367e-02,1.208000000000000000e+03,1.286000000000000000e+03
3.902316645304942933e-02,1.201000000000000000e+03,1.424000000000000000e+03
3.446158300966767341e-02,1.495000000000000000e+03,1.463000000000000000e+03
4.060228048158351366e-02,1.296000000000000000e+03,1.210000000000000000e+03
3.674417379221377178e-02,1.369000000000000000e+03,1.402000000000000000e+03
3.705288527903526086e-02,1.318000000000000000e+03,1.434000000000000000e+03
3.792602158464501716e-02,1.434000000000000000e+03,1.260000000000000000e+03
3.675577213848174596e-02,1.371000000000000000e+03,1.399000000000000000e+03
4.057141722422025198e-02,1.411000000000000000e+03,1.126000000000000000e+03
3.511241460784239599e-02,1.412000000000000000e+03,1.492000000000000000e+03
4.215021071134468500e-02,1.316000000000000000e+03,1.111000000000000000e+03
3.995211527797634665e-02,1.422000000000000000e+03,1.151000000000000000e+03
4.339981454248903470e-02,1.191000000000000000e+03,1.149000000000000000e+03
4.297001821299636232e-02,1.087000000000000000e+03,1.294000000000000000e+03
4.581650973891421286e-02,1.016000000000000000e+03,1.216000000000000000e+03
4.209608356848273947e-02,1.084000000000000000e+03,1.360000000000000000e+03
4.486178392403149251e-02,1.198000000000000000e+03,1.071000000000000000e+03
4.064373262254836194e-02,1.393000000000000000e+03,1.134000000000000000e+03
4.223761257770351774e-02,1.438000000000000000e+03,1.033000000000000000e+03
3.502623773252899059e-02,1.481000000000000000e+03,1.429000000000000000e+03
4.722429757151352936e-02,1.043000000000000000e+03,1.106000000000000000e+03
4.307740152864591998e-02,1.203000000000000000e+03,1.155000000000000000e+03
4.153690934187423411e-02,1.066000000000000000e+03,1.434000000000000000e+03
4.213577060707957012e-02,1.053000000000000000e+03,1.409000000000000000e+03
4.233049112547450366e-02,1.026000000000000000e+03,1.444000000000000000e+03
4.318968288956008539e-02,1.053000000000000000e+03,1.330000000000000000e+03
4.094448395886764180e-02,1.113000000000000000e+03,1.402000000000000000e+03
3.931647208546536210e-02,1.137000000000000000e+03,1.499000000000000000e+03
4.453124877468618570e-02,1.307000000000000000e+03,1.010000000000000000e+03
4.047150287606489372e-02,1.387000000000000000e+03,1.147000000000000000e+03
4.280553421670347386e-02,1.398000000000000000e+03,1.030000000000000000e+03
4.375724564881352391e-02,1.066000000000000000e+03,1.272000000000000000e+03
3.498169055347576106e-02,1.428000000000000000e+03,1.486000000000000000e+03
3.888237910375390294e-02,1.386000000000000000e+03,1.238000000000000000e+03
3.824018327835938813e-02,1.468000000000000000e+03,1.216000000000000000e+03
3.856081275453325519e-02,1.470000000000000000e+03,1.196000000000000000e+03
4.744932216113472573e-02,1.129000000000000000e+03,1.014000000000000000e+03
3.483922999176209540e-02,1.459000000000000000e+03,1.466000000000000000e+03
3.603677506868045721e-02,1.411000000000000000e+03,1.415000000000000000e+03
3.909484279166887399e-02,1.365000000000000000e+03,1.242000000000000000e+03
4.290075010709695769e-02,1.175000000000000000e+03,1.192000000000000000e+03
3.693662832738164870e-02,1.275000000000000000e+03,1.499000000000000000e+03
4.204886975357399748e-02,1.388000000000000000e+03,1.069000000000000000e+03
3.896670521718208907e-02,1.162000000000000000e+03,1.488000000000000000e+03
3.551120462976543879e-02,1.394000000000000000e+03,1.477000000000000000e+03
4.440155993124424161e-02,1.258000000000000000e+03,1.047000000000000000e+03
3.433283653929056212e-02,1.490000000000000000e+03,1.479000000000000000e+03
4.341073988068135103e-02,1.228000000000000000e+03,1.116000000000000000e+03
4.153628544244193643e-02,1.039000000000000000e+03,1.486000000000000000e+03
3.938163019005427867e-02,1.248000000000000000e+03,1.337000000000000000e+03
3.935466456386209344e-02,1.374000000000000000e+03,1.219000000000000000e+03
3.914019441673681488e-02,1.217000000000000000e+03,1.393000000000000000e+03
3.604981918848738920e-02,1.468000000000000000e+03,1.361000000000000000e+03
4.334861094901332895e-02,1.051000000000000000e+03,1.322000000000000000e+03
3.998299342855524130e-02,1.188000000000000000e+03,1.367000000000000000e+03
4.166736654664488643e-02,1.051000000000000000e+03,1.451000000000000000e+03
4.054733879454487655e-02,1.399000000000000000e+03,1.135000000000000000e+03
4.328538091071634786e-02,1.317000000000000000e+03,1.057000000000000000e+03
4.335303821859665119e-02,1.102000000000000000e+03,1.249000000000000000e+03
3.663246586295570983e-02,1.456000000000000000e+03,1.329000000000000000e+03
3.790983786852794579e-02,1.349000000000000000e+03,1.335000000000000000e+03
4.364551441663271081e-02,1.214000000000000000e+03,1.116000000000000000e+03
4.313265023705988022e-02,1.172000000000000000e+03,1.182000000000000000e+03
4.199797357203750858e-02,1.275000000000000000e+03,1.150000000000000000e+03
4.461495792858578141e-02,1.012000000000000000e+03,1.298000000000000000e+03
4.341500262504636998e-02,1.010000000000000000e+03,1.388000000000000000e+03
4.422786396521347779e-02,1.295000000000000000e+03,1.030000000000000000e+03
4.024921140240372841e-02,1.243000000000000000e+03,1.283000000000000000e+03
4.621535177667834143e-02,1.046000000000000000e+03,1.154000000000000000e+03
